id,year,statistic,name,team,value,top_25
447,1936,RBI,Hal Trosky,Cleveland,162,Top 25
448,1936,Runs,Lou Gehrig,New York,167,Top 25
449,1936,Slugging Average,Lou Gehrig,New York,.696,Top 25
450,1936,Stolen Bases,Lyn Lary,St. Louis,37,Top 25
451,1936,Total Bases,Hal Trosky,Cleveland,405,Top 25
452,1936,Triples,Earl Averill,Cleveland,18,Top 25
453,1936,Triples,Joe DiMaggio,New York,18,Top 25
454,1936,Triples,Red Rolfe,New York,18,Top 25
455,1937,Base on Balls,Lou Gehrig,New York,127,Top 25
456,1937,Batting Average,Charlie Gehringer,Detroit,.371,Top 25
457,1937,Doubles,Beau Bell,St. Louis,51,Top 25
458,1937,Hits,Beau Bell,St. Louis,218,Top 25
459,1937,Home Runs,Joe DiMaggio,New York,46,Top 25
460,1937,On Base Percentage,Lou Gehrig,New York,.473,Top 25
461,1937,RBI,Hank Greenberg,Detroit,183,Top 25
462,1937,Runs,Joe DiMaggio,New York,151,Top 25
463,1937,Slugging Average,Joe DiMaggio,New York,.673,Top 25
464,1937,Stolen Bases,Ben Chapman,Washington,35,Top 25
465,1937,Stolen Bases,Ben Chapman,Boston,35,Top 25
466,1937,Stolen Bases,Billy Werber,Philadelphia,35,Top 25
467,1937,Total Bases,Joe DiMaggio,New York,418,Top 25
468,1937,Triples,Mike Kreevich,Chicago,16,Top 25
469,1938,Base on Balls,Jimmie Foxx,Boston,119,Top 25
470,1938,Base on Balls,Hank Greenberg,Detroit,119,Top 25
471,1938,Batting Average,Jimmie Foxx,Boston,.349,Top 25
472,1938,Doubles,Joe Cronin,Boston,51,Top 25
473,1938,Hits,Joe Vosmik,Boston,201,Top 25
474,1938,Home Runs,Hank Greenberg,Detroit,58,Top 25
475,1938,On Base Percentage,Jimmie Foxx,Boston,.462,Top 25
476,1938,RBI,Jimmie Foxx,Boston,175,Top 25
477,1938,Runs,Hank Greenberg,Detroit,144,Top 25
478,1938,Slugging Average,Jimmie Foxx,Boston,.704,Top 25
479,1938,Stolen Bases,Frankie Crosetti,New York,27,Top 25
480,1938,Total Bases,Jimmie Foxx,Boston,398,Top 25
481,1939,Base on Balls,Harlond Clift,St. Louis,111,Top 25
482,1939,Batting Average,Joe DiMaggio,New York,.381,Top 25
483,1939,Doubles,Red Rolfe,New York,46,Top 25
484,1939,Hits,Red Rolfe,New York,213,Top 25
485,1939,Home Runs,Jimmie Foxx,Boston,35,Top 25
486,1939,On Base Percentage,Jimmie Foxx,Boston,.464,Top 25
487,1939,RBI,Ted Williams,Boston,145,Top 25
488,1939,Runs,Red Rolfe,New York,139,Top 25
489,1939,Slugging Average,Jimmie Foxx,Boston,.694,Top 25
490,1939,Stolen Bases,George Case,Washington,51,Top 25
491,1939,Total Bases,Ted Williams,Boston,344,Top 25
492,1940,Base on Balls,Charlie Keller,New York,106,Top 25
493,1940,Batting Average,Joe DiMaggio,New York,.352,Top 25
494,1940,Doubles,Hank Greenberg,Detroit,50,Top 25
495,1940,Hits,Doc Cramer,Boston,200,Top 25
496,1940,Hits,Barney McCosky,Detroit,200,Top 25
497,1940,Hits,Rip Radcliff,St. Louis,200,Top 25
498,1940,Home Runs,Hank Greenberg,Detroit,41,Top 25
499,1940,On Base Percentage,Ted Williams,Boston,.442,Top 25
500,1940,RBI,Hank Greenberg,Detroit,150,Top 25
501,1940,Runs,Ted Williams,Boston,134,Top 25
502,1940,Slugging Average,Hank Greenberg,Detroit,.670,Top 25
503,1940,Stolen Bases,George Case,Washington,35,Top 25
504,1940,Total Bases,Hank Greenberg,Detroit,384,Top 25
505,1941,Base on Balls,Ted Williams,Boston,147,Top 25
506,1941,Batting Average,Ted Williams,Boston,.406,Top 25
507,1941,Doubles,Lou Boudreau,Cleveland,45,Top 25
508,1941,Hits,Cecil Travis,Washington,218,Top 25
509,1941,Home Runs,Ted Williams,Boston,37,Top 25
510,1941,On Base Percentage,Ted Williams,Boston,.551,Top 25
511,1941,RBI,Joe DiMaggio,New York,125,Top 25
512,1941,Runs,Ted Williams,Boston,135,Top 25
513,1941,Slugging Average,Ted Williams,Boston,.735,Top 25
514,1941,Stolen Bases,George Case,Washington,33,Top 25
515,1941,Total Bases,Joe DiMaggio,New York,348,Top 25
516,1941,Triples,Jeff Heath,Cleveland,20,Top 25
517,1942,Base on Balls,Ted Williams,Boston,145,Top 25
518,1942,Batting Average,Ted Williams,Boston,.356,Top 25
519,1942,Doubles,Don Kolloway,Chicago,40,Top 25
520,1942,Hits,Johnny Pesky,Boston,205,Top 25
521,1942,Home Runs,Ted Williams,Boston,36,Top 25
522,1942,On Base Percentage,Ted Williams,Boston,.499,Top 25
523,1942,RBI,Ted Williams,Boston,137,Top 25
524,1942,Runs,Ted Williams,Boston,141,Top 25
525,1942,Slugging Average,Ted Williams,Boston,.648,Top 25
526,1942,Stolen Bases,George Case,Washington,44,Top 25
527,1942,Total Bases,Ted Williams,Boston,338,Top 25
528,1942,Triples,Stan Spence,Washington,15,Top 25
529,1943,Base on Balls,Charlie Keller,New York,106,Top 25
530,1943,Batting Average,Luke Appling,Chicago,.328,Top 25
531,1943,Doubles,Dick Wakefield,Detroit,38,Top 25
532,1943,Hits,Dick Wakefield,Detroit,200,Top 25
533,1943,Home Runs,Rudy York,Detroit,34,Top 25
534,1943,On Base Percentage,Luke Appling,Chicago,.419,Top 25
535,1943,RBI,Rudy York,Detroit,118,Top 25
536,1943,Runs,George Case,Washington,102,Top 25
537,1943,Slugging Average,Rudy York,Detroit,.527,Top 25
538,1943,Stolen Bases,George Case,Washington,61,Top 25
539,1943,Total Bases,Rudy York,Detroit,301,Top 25
540,1943,Triples,Johnny Lindell,New York,12,Top 25
541,1944,Base on Balls,Nick Etten,New York,97,Top 25
542,1944,Batting Average,Lou Boudreau,Cleveland,.327,Top 25
543,1944,Doubles,Lou Boudreau,Cleveland,45,Top 25
544,1944,Hits,Snuffy Stirnweiss,New York,205,Top 25
545,1944,Home Runs,Nick Etten,New York,22,Top 25
546,1944,On Base Percentage,Bob Johnson,Boston,.431,Top 25
547,1944,RBI,Vern Stephens,St. Louis,109,Top 25
548,1944,Runs,Snuffy Stirnweiss,New York,125,Top 25
549,1944,Slugging Average,Bobby Doerr,Boston,.528,Top 25
550,1944,Stolen Bases,Snuffy Stirnweiss,New York,55,Top 25
551,1944,Total Bases,Johnny Lindell,New York,297,Top 25
552,1944,Triples,Johnny Lindell,New York,16,Top 25
553,1944,Triples,Snuffy Stirnweiss,New York,16,Top 25
554,1945,Base on Balls,Roy Cullenbine,Cleveland,113,Top 25
555,1945,Base on Balls,Roy Cullenbine,Detroit,113,Top 25
556,1945,Batting Average,Snuffy Stirnweiss,New York,.309,Top 25
557,1945,Doubles,Wally Moses,Chicago,35,Top 25
558,1945,Hits,Snuffy Stirnweiss,New York,195,Top 25
559,1945,Home Runs,Vern Stephens,St. Louis,24,Top 25
560,1945,On Base Percentage,Eddie Lake,Boston,.412,Top 25
561,1945,RBI,Nick Etten,New York,111,Top 25
562,1945,Runs,Snuffy Stirnweiss,New York,107,Top 25
563,1945,Slugging Average,Snuffy Stirnweiss,New York,.476,Top 25
564,1945,Stolen Bases,Snuffy Stirnweiss,New York,33,Top 25
565,1945,Total Bases,Snuffy Stirnweiss,New York,301,Top 25
566,1945,Triples,Snuffy Stirnweiss,New York,22,Top 25
567,1946,Base on Balls,Ted Williams,Boston,156,Top 25
568,1946,Batting Average,Mickey Vernon,Washington,.353,Top 25
569,1946,Doubles,Mickey Vernon,Washington,51,Top 25
570,1946,Hits,Johnny Pesky,Boston,208,Top 25
571,1946,Home Runs,Hank Greenberg,Detroit,44,Top 25
572,1946,On Base Percentage,Ted Williams,Boston,.497,Top 25
573,1946,RBI,Hank Greenberg,Detroit,127,Top 25
574,1946,Runs,Ted Williams,Boston,142,Top 25
575,1946,Slugging Average,Ted Williams,Boston,.667,Top 25
576,1946,Stolen Bases,George Case,Cleveland,28,Top 25
577,1946,Total Bases,Ted Williams,Boston,343,Top 25
578,1947,Base on Balls,Ted Williams,Boston,162,Top 25
579,1947,Batting Average,Ted Williams,Boston,.343,Top 25
580,1947,Doubles,Lou Boudreau,Cleveland,45,Top 25
581,1947,Hits,Johnny Pesky,Boston,207,Top 25
582,1947,Home Runs,Ted Williams,Boston,32,Top 25
583,1947,On Base Percentage,Ted Williams,Boston,.499,Top 25
584,1947,RBI,Ted Williams,Boston,114,Top 25
585,1947,Runs,Ted Williams,Boston,125,Top 25
586,1947,Slugging Average,Ted Williams,Boston,.634,Top 25
587,1947,Stolen Bases,Bob Dillinger,St. Louis,34,Top 25
588,1947,Total Bases,Ted Williams,Boston,335,Top 25
589,1948,Base on Balls,Ted Williams,Boston,126,Top 25
590,1948,Batting Average,Ted Williams,Boston,.369,Top 25
591,1948,Doubles,Ted Williams,Boston,44,Top 25
592,1948,Hits,Bob Dillinger,St. Louis,207,Top 25
593,1948,Home Runs,Joe DiMaggio,New York,39,Top 25
594,1948,On Base Percentage,Ted Williams,Boston,.497,Top 25
595,1948,RBI,Joe DiMaggio,New York,155,Top 25
596,1948,Runs,Tommy Henrich,New York,138,Top 25
597,1948,Slugging Average,Ted Williams,Boston,.615,Top 25
598,1948,Stolen Bases,Bob Dillinger,St. Louis,28,Top 25
599,1948,Total Bases,Joe DiMaggio,New York,355,Top 25
600,1949,Base on Balls,Ted Williams,Boston,162,Top 25
601,1949,Batting Average,George Kell,Detroit,.343,Top 25
602,1949,Doubles,Ted Williams,Boston,39,Top 25
603,1949,Hits,Dale Mitchell,Cleveland,203,Top 25
604,1949,Home Runs,Ted Williams,Boston,43,Top 25
605,1949,On Base Percentage,Ted Williams,Boston,.490,Top 25
606,1949,RBI,Vern Stephens,Boston,159,Top 25
607,1949,RBI,Ted Williams,Boston,159,Top 25
608,1949,Runs,Ted Williams,Boston,150,Top 25
609,1949,Slugging Average,Ted Williams,Boston,.650,Top 25
610,1949,Stolen Bases,Bob Dillinger,St. Louis,20,Top 25
611,1949,Total Bases,Ted Williams,Boston,368,Top 25
612,1950,Base on Balls,Eddie Yost,Washington,141,Top 25
613,1950,Batting Average,Billy Goodman,Boston,.354,Top 25
614,1950,Doubles,George Kell,Detroit,56,Top 25
615,1950,Hits,George Kell,Detroit,218,Top 25
616,1950,Home Runs,Al Rosen,Cleveland,37,Top 25
617,1950,On Base Percentage,Larry Doby,Cleveland,.442,Top 25
618,1950,RBI,Walt Dropo,Boston,144,Top 25
619,1950,RBI,Vern Stephens,Boston,144,Top 25
620,1950,Runs,Dom DiMaggio,Boston,131,Top 25
621,1950,Slugging Average,Joe DiMaggio,New York,.585,Top 25
622,1950,Stolen Bases,Dom DiMaggio,Boston,15,Top 25
623,1950,Total Bases,Walt Dropo,Boston,326,Top 25
624,1950,Triples,Dom DiMaggio,Boston,11,Top 25
625,1950,Triples,Bobby Doerr,Boston,11,Top 25
626,1950,Triples,Hoot Evers,Detroit,11,Top 25
627,1951,Base on Balls,Ted Williams,Boston,144,Top 25
628,1951,Batting Average,Ferris Fain,Philadelphia,.344,Top 25
629,1951,Doubles,George Kell,Detroit,36,Top 25
630,1951,Doubles,Sam Mele,Washington,36,Top 25
631,1951,Doubles,Eddie Yost,Washington,36,Top 25
632,1951,Hits,George Kell,Detroit,191,Top 25
633,1951,Home Runs,Gus Zernial,Chicago,33,Top 25
634,1951,Home Runs,Gus Zernial,Philadelphia,33,Top 25
635,1951,On Base Percentage,Ted Williams,Boston,.464,Top 25
636,1951,RBI,Gus Zernial,Chicago,129,Top 25
637,1951,RBI,Gus Zernial,Philadelphia,129,Top 25
638,1951,Runs,Dom DiMaggio,Boston,113,Top 25
639,1951,Slugging Average,Ted Williams,Boston,.556,Top 25
640,1951,Stolen Bases,Minnie Minoso,Cleveland,31,Top 25
641,1951,Stolen Bases,Minnie Minoso,Chicago,31,Top 25
642,1951,Total Bases,Ted Williams,Boston,295,Top 25
643,1951,Triples,Minnie Minoso,Cleveland,14,Top 25
644,1951,Triples,Minnie Minoso,Chicago,14,Top 25
645,1952,Base on Balls,Eddie Yost,Washington,129,Top 25
646,1952,Batting Average,Ferris Fain,Philadelphia,.327,Top 25
647,1952,Doubles,Ferris Fain,Philadelphia,43,Top 25
648,1952,Hits,Nellie Fox,Chicago,192,Top 25
649,1952,Home Runs,Larry Doby,Cleveland,32,Top 25
650,1952,On Base Percentage,Ferris Fain,Philadelphia,.438,Top 25
651,1952,RBI,Al Rosen,Cleveland,105,Top 25
652,1952,Runs,Larry Doby,Cleveland,104,Top 25
653,1952,Slugging Average,Larry Doby,Cleveland,.541,Top 25
654,1952,Stolen Bases,Minnie Minoso,Chicago,22,Top 25
655,1952,Total Bases,Al Rosen,Cleveland,297,Top 25
656,1952,Triples,Bobby Avila,Cleveland,11,Top 25
657,1953,Base on Balls,Eddie Yost,Washington,123,Top 25
658,1953,Batting Average,Mickey Vernon,Washington,.337,Top 25
659,1953,Doubles,Mickey Vernon,Washington,43,Top 25
660,1953,Hits,Harvey Kuenn,Detroit,209,Top 25
661,1953,Home Runs,Al Rosen,Cleveland,43,Top 25
662,1953,On Base Percentage,Gene Woodling,New York,.429,Top 25
663,1953,RBI,Al Rosen,Cleveland,145,Top 25
664,1953,Runs,Al Rosen,Cleveland,115,Top 25
665,1953,Slugging Average,Al Rosen,Cleveland,.613,Top 25
666,1953,Stolen Bases,Minnie Minoso,Chicago,25,Top 25
667,1953,Total Bases,Al Rosen,Cleveland,367,Top 25
668,1953,Triples,Jim Rivera,Chicago,16,Top 25
669,1954,Base on Balls,Ted Williams,Boston,136,Top 25
670,1954,Batting Average,Bobby Avila,Cleveland,.341,Top 25
671,1954,Doubles,Mickey Vernon,Washington,33,Top 25
672,1954,Hits,Nellie Fox,Chicago,201,Top 25
673,1954,Hits,Harvey Kuenn,Detroit,201,Top 25
674,1954,Home Runs,Larry Doby,Cleveland,32,Top 25
675,1954,On Base Percentage,Ted Williams,Boston,.516,Top 25
676,1954,RBI,Larry Doby,Cleveland,126,Top 25
677,1954,Runs,Mickey Mantle,New York,129,Top 25
678,1954,Slugging Average,Minnie Minoso,Chicago,.535,Top 25
679,1954,Stolen Bases,Jackie Jensen,Boston,22,Top 25
680,1954,Total Bases,Minnie Minoso,Chicago,304,Top 25
681,1954,Triples,Minnie Minoso,Chicago,18,Top 25
682,1955,Base on Balls,Mickey Mantle,New York,113,Top 25
683,1955,Batting Average,Al Kaline,Detroit,.340,Top 25
684,1955,Doubles,Harvey Kuenn,Detroit,38,Top 25
685,1955,Hits,Al Kaline,Detroit,200,Top 25
686,1955,Home Runs,Mickey Mantle,New York,37,Top 25
687,1955,On Base Percentage,Mickey Mantle,New York,.433,Top 25
688,1955,RBI,Ray Boone,Detroit,116,Top 25
689,1955,RBI,Jackie Jensen,Boston,116,Top 25
690,1955,Runs,Al Smith,Cleveland,123,Top 25
691,1955,Slugging Average,Mickey Mantle,New York,.611,Top 25
692,1955,Stolen Bases,Jim Rivera,Chicago,25,Top 25
693,1955,Total Bases,Al Kaline,Detroit,321,Top 25
694,1955,Triples,Mickey Mantle,New York,11,Top 25
695,1956,Base on Balls,Eddie Yost,Washington,151,Top 25
696,1956,Batting Average,Mickey Mantle,New York,.353,Top 25
697,1956,Doubles,Jim Piersall,Boston,40,Top 25
698,1956,Hits,Harvey Kuenn,Detroit,196,Top 25
699,1956,Home Runs,Mickey Mantle,New York,52,Top 25
700,1956,On Base Percentage,Ted Williams,Boston,.479,Top 25
701,1956,RBI,Mickey Mantle,New York,130,Top 25
702,1956,Runs,Mickey Mantle,New York,132,Top 25
703,1956,Slugging Average,Mickey Mantle,New York,.705,Top 25
704,1956,Stolen Bases,Luis Aparacio,Chicago,21,Top 25
705,1956,Total Bases,Mickey Mantle,New York,376,Top 25
706,1956,Triples,Jackie Jensen,Boston,11,Top 25
707,1956,Triples,Jim Lemon,Washington,11,Top 25
708,1956,Triples,Minnie Minoso,Chicago,11,Top 25
709,1956,Triples,Harry Simpson,Kansas City,11,Top 25
710,1957,Base on Balls,Mickey Mantle,New York,146,Top 25
711,1957,Batting Average,Ted Williams,Boston,.388,Top 25
712,1957,Doubles,Billy Gardner,Baltimore,36,Top 25
713,1957,Doubles,Minnie Minoso,Chicago,36,Top 25
714,1957,Hits,Nellie Fox,Chicago,196,Top 25
715,1957,Home Runs,Roy Sievers,Washington,42,Top 25
716,1957,On Base Percentage,Ted Williams,Boston,.528,Top 25
717,1957,RBI,Roy Sievers,Washington,114,Top 25
718,1957,Runs,Mickey Mantle,New York,121,Top 25
719,1957,Slugging Average,Ted Williams,Boston,.731,Top 25
720,1957,Stolen Bases,Luis Aparicio,Chicago,28,Top 25
721,1957,Total Bases,Roy Sievers,Washington,331,Top 25
722,1957,Triples,Hank Bauer,New York,9,Top 25
723,1957,Triples,Gil McDougald,New York,9,Top 25
724,1957,Triples,Harry Simpson,Kansas City,9,Top 25
725,1957,Triples,Harry Simpson,New York,9,Top 25
726,1958,Base on Balls,Mickey Mantle,New York,129,Top 25
727,1958,Batting Average,Ted Williams,Boston,.328,Top 25
728,1958,Doubles,Harvey Kuenn,Detroit,39,Top 25
729,1958,Hits,Nellie Fox,Chicago,187,Top 25
730,1958,Home Runs,Mickey Mantle,New York,42,Top 25
731,1958,On Base Percentage,Ted Williams,Boston,.462,Top 25
732,1958,RBI,Jackie Jensen,Boston,122,Top 25
733,1958,Runs,Mickey Mantle,New York,127,Top 25
734,1958,Slugging Average,Rocky Colavito,Cleveland,.620,Top 25
735,1958,Stolen Bases,Luis Aparacio,Chicago,29,Top 25
736,1958,Total Bases,Mickey Mantle,New York,307,Top 25
737,1958,Triples,Vic Power,Kansas City,10,Top 25
738,1958,Triples,Vic Power,Cleveland,10,Top 25
739,1959,Base on Balls,Eddie Yost,Detroit,135,Top 25
740,1959,Batting Average,Harvey Kuenn,Detroit,.353,Top 25
741,1959,Doubles,Harvey Kuenn,Detroit,42,Top 25
742,1959,Hits,Harvey Kuenn,Detroit,198,Top 25
743,1959,Home Runs,Rocky Colavito,Cleveland,42,Top 25
744,1959,Home Runs,Harmon Killebrew,Washington,42,Top 25
745,1959,On Base Percentage,Eddie Yost,Detroit,.437,Top 25
746,1959,RBI,Jackie Jensen,Boston,112,Top 25
747,1959,Runs,Eddie Yost,Detroit,115,Top 25
748,1959,Slugging Average,Al Kaline,Detroit,.530,Top 25
749,1959,Stolen Bases,Luis Aparacio,Chicago,56,Top 25
750,1959,Total Bases,Rocky Colavito,Cleveland,301,Top 25
751,1959,Triples,Bob Allison,Washington,9,Top 25
752,1960,Base on Balls,Eddie Yost,Detroit,125,Top 25
753,1960,Batting Average,Pete Runnels,Boston,.320,Top 25
754,1960,Doubles,Tito Francona,Cleveland,36,Top 25
755,1960,Hits,Minnie Minoso,Chicago,184,Top 25
756,1960,Home Runs,Mickey Mantle,New York,40,Top 25
757,1960,On Base Percentage,Eddie Yost,Detroit,.416,Top 25
758,1960,RBI,Roger Maris,New York,112,Top 25
759,1960,Runs,Mickey Mantle,New York,119,Top 25
760,1960,Slugging Average,Roger Maris,New York,.581,Top 25
761,1960,Stolen Bases,Luis Aparacio,Chicago,51,Top 25
762,1960,Total Bases,Mickey Mantle,New York,294,Top 25
763,1960,Triples,Nellie Fox,Chicago,10,Top 25
764,1961,Base on Balls,Mickey Mantle,New York,126,Top 25
765,1961,Batting Average,Norm Cash,Detroit,.361,Top 25
766,1961,Doubles,Al Kaline,Detroit,41,Top 25
767,1961,Hits,Norm Cash,Detroit,193,Top 25
768,1961,Home Runs,Roger Maris,New York,61,Top 25
769,1961,On Base Percentage,Norm Cash,Detroit,.488,Top 25
770,1961,RBI,Jim Gentile,Baltimore,141,Top 25
771,1961,RBI,Roger Maris,New York,141,Top 25
772,1961,Runs,Roger Maris,New York,132,Top 25
773,1961,Slugging Average,Mickey Mantle,New York,.687,Top 25
774,1961,Stolen Bases,Luis Aparacio,Chicago,53,Top 25
775,1961,Total Bases,Roger Maris,New York,366,Top 25
776,1961,Triples,Jake Wood,Detroit,14,Top 25
777,1962,Base on Balls,Mickey Mantle,New York,122,Top 25
778,1962,Batting Average,Pete Runnels,Boston,.326,Top 25
779,1962,Doubles,Floyd Robinson,Chicago,45,Top 25
780,1962,Hits,Bobby Richardson,New York,209,Top 25
781,1962,Home Runs,Harmon Killebrew,Minnesota,48,Top 25
782,1962,On Base Percentage,Mickey Mantle,New York,.488,Top 25
783,1962,RBI,Harmon Killebrew,MInnesota,126,Top 25
784,1962,Runs,Albie Pearson,Los Angeles,115,Top 25
785,1962,Slugging Average,Mickey Mantle,New York,.605,Top 25
786,1962,Stolen Bases,Luis Aparicio,Chicago,31,Top 25
787,1962,Total Bases,Rocky Colavito,Detroit,309,Top 25
788,1962,Triples,Gino Cimoli,Kansas City,15,Top 25
789,1963,Base on Balls,Carl Yastrzemski,Boston,95,Top 25
790,1963,Batting Average,Carl Yastrzemski,Boston,.321,Top 25
791,1963,Doubles,Carl Yastrzemski,Boston,40,Top 25
792,1963,Hits,Carl Yastrzemski,Boston,183,Top 25
793,1963,Home Runs,Harmon Killebrew,Minnesota,45,Top 25
794,1963,On Base Percentage,Carl Yastrzemski,Boston,.419,Top 25
795,1963,RBI,Dick Stuart,Boston,118,Top 25
796,1963,Runs,Bob Allison,Minnesota,99,Top 25
797,1963,Slugging Average,Harmon Killebrew,Minnesota,.555,Top 25
798,1963,Stolen Bases,Luis Aparicio,Baltimore,40,Top 25
799,1963,Total Bases,Dick Stuart,Boston,319,Top 25
800,1963,Triples,Zoilo Versalles,Minnesota,13,Top 25
801,1964,Base on Balls,Norm Siebern,Baltimore,106,Top 25
802,1964,Batting Average,Tony Oliva,Minnesota,.323,Top 25
803,1964,Doubles,Tony Oliva,Minnesota,43,Top 25
804,1964,Hits,Tony Oliva,Minnesota,217,Top 25
805,1964,Home Runs,Harmon Killebrew,Minnesota,49,Top 25
806,1964,On Base Percentage,Mickey Mantle,New York,.426,Top 25
807,1964,RBI,Brooks Robinson,Baltimore,118,Top 25
808,1964,Runs,Tony Oliva,Minnesota,109,Top 25
809,1964,Slugging Average,Boog Powell,Baltimore,.606,Top 25
810,1964,Stolen Bases,Luis Aparicio,Baltimore,57,Top 25
811,1964,Total Bases,Tony Oliva,Minnesota,374,Top 25
812,1964,Triples,Rich Rollins,Minnesota,10,Top 25
813,1964,Triples,Zoilo Versalles,Minnesota,10,Top 25
814,1965,Base on Balls,Rocky Colavito,Cleveland,93,Top 25
815,1965,Batting Average,Tony Oliva,Minnesota,.321,Top 25
816,1965,Doubles,Zoilo Versalles,Minnesota,45,Top 25
817,1965,Doubles,Carl Yastrzemski,Boston,45,Top 25
818,1965,Hits,Tony Oliva,Minnesota,185,Top 25
819,1965,Home Runs,Tony Conigliaro,Boston,32,Top 25
820,1965,On Base Percentage,Carl Yastrzemski,Boston,.398,Top 25
821,1965,RBI,Rocky Colavito,Cleveland,108,Top 25
822,1965,Runs,Zoilo Versalles,Minnesota,126,Top 25
823,1965,Slugging Average,Carl Yastrzemski,Boston,.536,Top 25
824,1965,Stolen Bases,Bert Campaneris,Kansas City,51,Top 25
825,1965,Total Bases,Zoilo Versalles,Minnesota,308,Top 25
826,1965,Triples,Bert Campaneris,Kansas City,12,Top 25
827,1965,Triples,Zoilo Versalles,Minnesota,12,Top 25
828,1966,Base on Balls,Harmon Killebrew,Minnesota,103,Top 25
829,1966,Batting Average,Frank Robinson,Baltimore,.316,Top 25
830,1966,Doubles,Carl Yastrzemski,Boston,39,Top 25
831,1966,Hits,Tony Oliva,Minnesota,191,Top 25
832,1966,Home Runs,Frank Robinson,Baltimore,49,Top 25
833,1966,On Base Percentage,Frank Robinson,Baltimore,.415,Top 25
834,1966,RBI,Frank Robinson,Baltimore,122,Top 25
835,1966,Runs,Frank Robinson,Baltimore,122,Top 25
836,1966,Slugging Average,Frank Robinson,Baltimore,.637,Top 25
837,1966,Stolen Bases,Bert Campaneris,Kansas City,52,Top 25
838,1966,Total Bases,Frank Robinson,Baltimore,367,Top 25
839,1966,Triples,Bobby Knoop,California,11,Top 25
840,1967,Base on Balls,Harmon Killebrew,Minnesota,131,Top 25
841,1967,Batting Average,Carl Yastrzemski,Boston,.326,Top 25
842,1967,Doubles,Tony Oliva,Minnesota,34,Top 25
843,1967,Hits,Carl Yastrzemski,Boston,189,Top 25
844,1967,Home Runs,Harmon Killebrew,Minnesota,44,Top 25
845,1967,Home Runs,Carl Yastrzemski,Boston,44,Top 25
846,1967,On Base Percentage,Carl Yastrzemski,Boston,.421,Top 25
847,1967,RBI,Carl Yastrzemski,Boston,121,Top 25
848,1967,Runs,Carl Yastrzemski,Boston,112,Top 25
849,1967,Slugging Average,Carl Yastrzemski,Boston,.622,Top 25
850,1967,Stolen Bases,Bert Campaneris,Kansas City,55,Top 25
851,1967,Total Bases,Carl Yastrzemski,Boston,360,Top 25
852,1967,Triples,Paul Blair,Baltimore,12,Top 25
853,1968,Base on Balls,Carl Yastrzemski,Boston,119,Top 25
854,1968,Batting Average,Carl Yastrzemski,Boston,.301,Top 25
855,1968,Doubles,Reggie Smith,Boston,37,Top 25
856,1968,Hits,Bert Campaneris,Oakland,177,Top 25
857,1968,Home Runs,Frank Howard,Washington,44,Top 25
858,1968,On Base Percentage,Carl Yastrzemski,Boston,.429,Top 25
859,1968,RBI,Ken Harrelson,Boston,109,Top 25
860,1968,Runs,Dick McAuliffe,Detroit,95,Top 25
861,1968,Slugging Average,Frank Howard,Washington,.552,Top 25
862,1968,Stolen Bases,Bert Campaneris,Oakland,62,Top 25
863,1968,Total Bases,Frank Howard,Washington,330,Top 25
864,1968,Triples,Jim Fregosi,California,13,Top 25
865,1969,Base on Balls,Harmon Killebrew,Minnesota,145,Top 25
866,1969,Batting Average,Rod Carew,Minnesota,.332,Top 25
867,1969,Doubles,Tony Oliva,Minnesota,39,Top 25
868,1969,Hits,Tony Oliva,Minnesota,197,Top 25
869,1969,Home Runs,Harmon Killebrew,Minnesota,49,Top 25
870,1969,On Base Percentage,Harmon Killebrew,Minnesota,.430,Top 25
871,1969,RBI,Harmon Killebrew,Minnesota,140,Top 25
872,1969,Runs,Reggie Jackson,Oakland,123,Top 25
873,1969,Slugging Average,Reggie Jackson,Oakland,.608,Top 25
874,1969,Stolen Bases,Tommy Harper,Seattle,73,Top 25
875,1969,Total Bases,Frank Howard,Washington,340,Top 25
876,1969,Triples,Del Unser,Washington,8,Top 25
877,1970,Base on Balls,Frank Howard,Washington,132,Top 25
878,1970,Batting Average,Alex Johnson,California,.329,Top 25
879,1970,Doubles,Tony Oliva,Minnesota,36,Top 25
880,1970,Doubles,Amos Otis,Kansas City,36,Top 25
881,1970,Doubles,Cesar Tovar,Minnesota,36,Top 25
882,1970,Hits,Tony Oliva,Minnesota,204,Top 25
883,1970,Home Runs,Frank Howard,Washington,44,Top 25
884,1970,On Base Percentage,Carl Yastrzemski,Boston,.453,Top 25
885,1970,RBI,Frank Howard,Washington,126,Top 25
886,1970,Runs,Carl Yastrzemski,Boston,125,Top 25
887,1970,Slugging Average,Carl Yastrzemski,Boston,.592,Top 25
888,1970,Stolen Bases,Bert Campaneris,Oakland,42,Top 25
889,1970,Total Bases,Carl Yastrzemski,Boston,335,Top 25
890,1970,Triples,Cesar Tovar,Minnesota,13,Top 25
891,1971,Base on Balls,Harmon Killebrew,Minnesota,114,Top 25
892,1971,Batting Average,Tony Oliva,Minnesota,.337,Top 25
893,1971,Doubles,Reggie Smith,Boston,33,Top 25
894,1971,Hits,Cesar Tovar,Minnesota,204,Top 25
895,1971,Home Runs,Bill Melton,Chicago,33,Top 25
896,1971,On Base Percentage,Bobby Murcer,New York,.429,Top 25
897,1971,RBI,Harmon Killebrew,Minnesota,119,Top 25
898,1971,Runs,Don Buford,Baltimore,99,Top 25
